device_info_serial,date_time,latitude,longitude,altitude,pressure,temperature,satellites_used,gps_fixtime,positiondop,h_accuracy,v_accuracy,x_speed,y_speed,z_speed,speed_accuracy,location,userflag,speed_3d,speed_2d,direction,altitude_agl
2002,7/7/2013 22:45,14.1911526,-16.3608652,15,\N,33.2,10,7.1,2,9.2,13.8,-2.16,-0.87,-0.39,0.67,0101000020E6100000B64368A9615C30C03B17EBC0DE612C40,0,2.361059084,1.444905516,-87.22636532,13
2002,7/7/2013 23:15,14.1913262,-16.3610413,17,\N,31.4,9,7.3,2,8.8,18.7,-2.79,-0.36,-0.86,0.89,0101000020E61000005D01E0336D5C30C065BCF781F5612C40,0,2.941649197,1.149282332,-100.1390031,15
2002,7/7/2013 23:45,14.1913884,-16.3610361,17,\N,31.9,7,7.5,2.4,7.2,15.1,-1.97,-0.24,-0.55,0.6,0101000020E6100000E62CA2DC6C5C30C0E3AA0DA9FD612C40,0,2.059368835,0.789945559,-96.27769082,15
2002,7/8/2013 0:15,14.1907256,-16.3635024,18,\N,31,7,9.7,2,7.7,9.9,-1.23,-0.43,-0.72,0.6,0101000020E61000007C04487E0E5D30C01C052DC9A6612C40,0,1.4886907,0.876612412,-120.0075902,18
2002,7/8/2013 0:45,14.1906913,-16.3636717,15,\N,31.9,6,8.9,2.2,6.5,7.3,-0.92,-0.07,-0.23,0.44,0101000020E610000011FBA996195D30C07143424AA2612C40,0,0.950894316,0.326558537,-92.00308358,15
2002,7/8/2013 1:15,14.1906578,-16.363892,14,\N,31.3,6,9.1,2.2,10.8,15.9,-1.55,-0.6,-0.26,0.73,0101000020E6100000AA46AF06285D30C062742FE69D612C40,0,1.682290106,1.014879496,-85.98370759,14
2002,7/8/2013 1:45,14.1900946,-16.3636621,32,\N,30.5,5,16.3,4.5,26.5,29.8,-0.16,-0.37,-0.13,1.6,0101000020E6100000704B9AF5185D30C0DB4A541454612C40,0,0.423556372,0.416001337,-105.8980084,32
2002,7/8/2013 2:16,14.1900984,-16.3636535,9,\N,30.8,10,41.3,1.8,4.5,6.2,-0.34,0.02,-0.09,0.47,0101000020E610000071935165185D30C03A0BD69354612C40,0,0.352278299,0.076826289,-94.40538458,9
2002,7/8/2013 2:45,14.1900619,-16.3637003,4,\N,30.5,10,7.7,1.7,6.1,8.7,-1.97,-0.23,-0.52,0.53,0101000020E61000009F0B7E761B5D30C0666E19CB4F612C40,0,2.050414592,0.777764853,-94.17739839,4
2002,7/8/2013 3:15,14.1900649,-16.3636716,6,\N,31.3,9,7.9,2.1,9,12.2,-1.38,-0.22,-0.74,0.59,0101000020E6100000E77BFC94195D30C02A3CC32F50612C40,0,1.581265316,0.725493993,-124.222731,6
2002,7/8/2013 3:45,14.1900644,-16.3634699,6,\N,30.6,8,8.1,2.3,13,14.8,-1.95,-0.43,-1.1,0.71,0101000020E61000009494055D0C5D30C08A44FC1E50612C40,0,2.279780691,1.154007176,-123.5319064,6
2002,7/8/2013 4:15,14.1899281,-16.3630239,7,\N,30,7,8.3,3.4,16.2,13.7,-1.65,-0.98,-0.94,0.79,0101000020E6100000982A6222EF5C30C0CE2E84413E612C40,0,2.13693706,1.524339103,-112.8081645,6
2002,7/8/2013 4:45,14.1894233,-16.3624546,-5,\N,30.7,6,10.5,4.6,12.1,16.2,-1.63,0.09,-1.02,0.89,0101000020E6100000E6481DD3C95C30C067333D17FC602C40,0,1.924941558,0.70580049,-148.1129189,-6
2002,7/8/2013 5:15,14.1893144,-16.3621619,4,\N,31,6,9.7,3.2,16.3,10.3,-1.36,-0.57,-0.42,0.8,0101000020E6100000735B6CA4B65C30C0E05229D1ED602C40,0,1.533264491,0.938625203,-97.75628061,3
2002,7/8/2013 5:45,14.1890945,-16.3619519,-7,\N,31.1,6,10.9,2.6,13.5,25.2,-2.1,0.14,-0.07,1.21,0101000020E61000009E3935E1A85C30C0FAB48AFED0602C40,0,2.105825254,0.631603623,-46.381506,-2
2002,7/8/2013 6:16,14.18583,-16.3566764,7,\N,31.7,8,30.5,2.4,5.2,4.9,-0.31,0.31,-0.39,0.48,0101000020E6100000494101254F5B30C03A3B191C255F2C40,0,0.586770824,0.353151329,143.4818311,3
2002,7/8/2013 6:45,14.1859101,-16.3573497,5,\N,32.1,8,9.3,2,10,9,-1.29,-0.59,-1.11,0.68,0101000020E610000044BC1A457B5B30C0FFFDCE9B2F5F2C40,0,1.801194048,1.235171181,-131.1959812,4
2002,7/8/2013 7:16,14.1860358,-16.3556986,4,\N,31.9,8,8.5,1.7,5.7,8.7,-0.94,0.08,-0.33,0.47,0101000020E6100000A53B3E100F5B30C039C59915405F2C40,0,0.999449849,0.209857255,-116.4187356,5
2002,7/8/2013 7:46,14.1857406,-16.3560175,5,\N,31.9,7,12.6,1.9,13.4,13.1,-1.38,-0.87,-0.59,0.74,0101000020E6100000BE4D7FF6235B30C02F145564195F2C40,0,1.734762232,1.261469985,-104.11083,3
2002,7/8/2013 8:15,14.1812737,-16.3600758,4,\N,31.5,6,10.8,2.4,15.8,16.6,-1.85,0.55,-0.42,0.86,0101000020E6100000BF1479ED2D5C30C0F53F0AE8CF5C2C40,0,1.975196193,0.065969162,5.773150913,3
2002,7/8/2013 8:46,14.1815407,-16.3596889,8,\N,34.4,7,38.8,2.1,3.8,9,-0.07,0.06,-0.06,0.43,0101000020E6100000F53B5E92145C30C030C912E7F25C2C40,0,0.11,0.05333731,134.7885699,7
2002,7/8/2013 9:16,14.1815064,-16.3598299,0,\N,35.4,7,8.3,2.1,6.7,14,-1.79,0.03,-0.27,0.61,0101000020E61000007A9FF4CF1D5C30C086072868EE5C2C40,0,1.810497169,0.501950804,-71.28180241,-1
2002,7/8/2013 9:46,14.1815629,-16.3598282,7,\N,35.4,6,8.5,2.1,11,14,-1.57,0.13,0.23,0.75,0101000020E6100000B52D6FB31D5C30C07655FBCFF55C2C40,0,1.592074119,0.679730689,-27.84442929,6
2002,7/8/2013 10:16,14.180794,-16.3602059,7,\N,35.1,5,7.6,3.1,12.6,15.6,-2.15,-1.1,-1.06,0.81,0101000020E610000085533074365C30C045A0FA07915C2C40,0,2.637441942,1.765501273,-109.8061198,7
2002,7/8/2013 10:46,14.1763272,-16.3616401,1,\N,36.7,5,7.8,3.2,10,19,-3.53,0.55,-1.04,1.26,0101000020E6100000136C1272945C30C05ECA0A8F475A2C40,0,3.720886991,0.487470558,-106.7974325,1
2002,7/8/2013 11:16,14.1764068,-16.3611742,-1,\N,36.7,6,31.9,3.4,6.5,15.8,-0.19,0.42,-0.23,0.96,0101000020E6100000B22891E9755C30C08395F9FD515A2C40,0,0.515169875,0.380055124,113.1430334,-1
2002,7/8/2013 11:46,14.1764585,-16.3610456,6,\N,40.4,6,10.3,3.8,5.8,17.8,-1.38,0.48,-0.29,0.81,0101000020E61000005D5D047C6D5C30C0D333BDC4585A2C40,0,1.489597261,0.104744833,43.29681112,6
2002,7/8/2013 12:17,14.1767462,-16.3617253,9,\N,45.5,8,41.3,2.4,8,19,-0.24,-0.02,-0.01,0.85,0101000020E6100000C3A27D079A5C30C07262597A7E5A2C40,0,0.241039416,0.097919122,-62.42767657,7
2002,7/8/2013 12:46,14.1768909,-16.3617949,-28,\N,44.4,6,7.8,2.8,\N,\N,\N,\N,\N,\N,0101000020E61000000E5C2F979E5C30C086EBAC71915A2C40,0,\N,\N,\N,-30
2002,7/8/2013 13:16,14.1768475,-16.3618123,-6,\N,43.9,5,12.9,3.2,15.6,20.2,-1.14,0.05,-0.09,1.06,0101000020E610000061CA1BBB9F5C30C03BC269C18B5A2C40,0,1.144639681,0.329404531,-56.02379082,-8
2002,7/8/2013 13:47,14.1769391,-16.3615741,47,\N,40.6,8,41.9,1.8,35.4,39.5,-0.16,0.03,-0.08,0.95,0101000020E6100000A494C61E905C30C071C4FFC2975A2C40,0,0.181383571,0.041245644,-156.7422508,45
2002,7/8/2013 14:17,14.1771289,-16.3619456,5,\N,40.9,6,11.3,3.1,11.6,30.2,-1.22,0.04,-0.53,1.02,0101000020E61000005CEE8277A85C30C0585AA1A3B05A2C40,0,1.330751667,0.378894809,-126.3160681,3
2002,7/8/2013 14:47,14.1771347,-16.3619233,11,\N,41.4,8,33.4,1.9,7.5,8.7,0.02,0,-0.13,0.63,0101000020E610000010296101A75C30C03AF93E66B15A2C40,0,0.131529464,0.130861983,177.5324486,9
2002,7/8/2013 15:17,14.1771276,-16.3619041,13,\N,40.2,8,8.6,1.7,13.2,14.7,-0.31,0.18,-0.52,0.64,0101000020E6100000CFC941BFA55C30C01D700278B05A2C40,0,0.631585307,0.427506019,168.479323,11
2002,7/8/2013 15:47,14.1771098,-16.3619344,9,\N,40,8,11.8,1.5,10.2,11.9,-0.57,-0.01,-0.23,0.44,0101000020E6100000214C9BBBA75C30C02A9ABD22AE5A2C40,0,0.614735716,0.192376754,-117.8041451,7
2002,7/8/2013 16:17,14.1770623,-16.3619216,10,\N,37,7,9,1.9,17.1,16.6,-0.44,-0.08,-1.04,0.72,0101000020E61000004BB7DBE4A65C30C086B5E7E8A75A2C40,0,1.132077736,0.932305661,-167.5678539,8
2002,7/8/2013 16:47,14.1822172,-16.363081,9,\N,38.6,6,10.2,2.2,10.8,15.7,-1.37,-0.43,-0.32,0.68,0101000020E61000008ACC5CE0F25C30C09289A5924B5D2C40,0,1.471122021,0.798743803,-91.28152865,7
2002,7/8/2013 17:17,14.1826484,-16.3648875,10,\N,38.7,5,19.3,6.1,8.8,32.8,-0.81,0.2,-0.24,2.28,0101000020E61000001D386744695D30C05D555117845D2C40,0,0.868158972,0.046142898,-128.0768203,9
2002,7/8/2013 17:47,14.1826579,-16.3648202,6,\N,33.8,5,9.7,3.5,11.2,14,-0.89,0.24,-1.92,0.55,0101000020E610000091EB4BDB645D30C04BB61556855D2C40,0,2.129812198,1.63580972,-179.2825552,5
2002,7/8/2013 18:18,14.1819082,-16.360449,8,\N,32.4,9,39.7,2.3,5.2,11.2,-0.26,0.1,-0.04,0.58,0101000020E61000003BE0BA62465C30C09BBF5312235D2C40,0,0.281424946,0.037026894,37.83963475,8
2002,7/8/2013 18:48,14.1816693,-16.3602342,8,\N,33.4,8,8,3.4,8.5,26.1,-1.53,0.54,-0.85,0.83,0101000020E610000096E6FB4E385C30C0DA5F2CC2035D2C40,0,1.831665908,0.43596573,168.4659314,8
2002,7/8/2013 19:18,14.1814837,-16.3602861,10,\N,33.6,9,7.2,2.1,7.5,15.7,-2.79,1.07,-1.65,0.66,0101000020E610000011B4B8B53B5C30C09F83786EEB5C2C40,0,3.413429361,0.902727362,164.5293466,9
2002,7/8/2013 19:48,14.181594,-16.3602501,10,\N,31.9,8,8.5,3.9,8.9,17,-1.82,0.62,-1.22,2.21,0101000020E610000077E1BD59395C30C0B64C86E3F95C2C40,0,2.277103423,0.71692854,173.4125344,9
2002,7/8/2013 20:18,14.1816461,-16.3602761,14,\N,32.4,8,7.7,2.9,5.8,17.7,-2.15,0.39,-0.94,0.63,0101000020E6100000CA07F30D3B5C30C053E4B5B7005D2C40,0,2.378697122,0.44407504,-148.5957772,13
2002,7/8/2013 20:48,14.18114,-16.361163,4,\N,31.9,8,7.9,2.1,7,17.3,-1.66,0.22,-0.23,0.77,0101000020E61000007786A92D755C30C0B0FECF61BE5C2C40,0,1.69023667,0.314756361,-54.58413366,4
2002,7/8/2013 21:18,14.181243,-16.3611901,4,\N,31,7,20,6.4,6,14,-0.02,0.04,0.06,0.83,0101000020E6100000942353F4765C30C00342EBE1CB5C2C40,0,0.074833148,0.073348931,26.5159179,4
2002,7/8/2013 21:48,14.1813463,-16.3612258,5,\N,32.4,7,18.3,5.7,12.6,11.6,-0.03,-0.17,0,1.24,0101000020E6100000B078454B795C30C04F80176CD95C2C40,0,0.172626765,0.171630404,-91.56251622,5
2002,7/8/2013 22:19,14.1819134,-16.3609936,7,\N,32.7,5,56.2,3.7,6.2,12.9,-0.28,-0.09,0.03,1.08,0101000020E6100000B8109A136A5C30C08868CFC0235D2C40,0,0.29563491,0.187530043,-61.77246075,7
2002,7/8/2013 22:49,14.1821616,-16.3604207,2,\N,32.8,10,7.7,2.3,5.2,11.1,-1.33,0.07,-0.04,1.83,0101000020E61000002A4DEF87445C30C0902C0549445D2C40,0,1.332441368,0.414990312,-47.80829072,2
2002,7/8/2013 23:19,14.1822272,-16.3598958,2,\N,33,9,7.9,2.1,6.3,11.7,-1.91,-0.32,-0.55,0.7,0101000020E6100000BFF79221225C30C020E230E24C5D2C40,0,2.013206398,0.85169347,-97.1701147,1
2002,7/8/2013 23:49,14.1823099,-16.3598681,7,\N,32.1,7,9.1,2.9,8.4,17.7,-1.63,-0.39,-0.55,0.76,0101000020E6100000A85FD850205C30C05C7924B9575D2C40,0,1.763944444,0.851911957,-101.9886551,6
2002,7/9/2013 0:19,14.1823604,-16.3596336,4,\N,32.2,8,8.3,1.7,9.3,9.7,-1.06,-0.44,-0.64,0.65,0101000020E6100000F18A96F2105C30C0C42BA4575E5D2C40,0,1.314077623,0.825115499,-119.1302525,3
2002,7/9/2013 0:49,14.1823836,-16.3594794,7,\N,31.8,7,7.5,1.8,6.8,8.5,-1.12,-0.18,-0.2,0.39,0101000020E6100000F1958AD7065C30C04BA71A62615D2C40,0,1.151868048,0.491488391,-83.34316802,6
2002,7/9/2013 1:19,14.1825037,-16.3595879,1,\N,32,6,8.7,2.3,10.4,13.2,-1.84,-0.94,-0.37,0.7,0101000020E61000008E89DEF30D5C30C049CCFD1F715D2C40,0,2.099071223,1.420233625,-89.6379016,0
2002,7/9/2013 1:49,14.1825774,-16.3595258,5,\N,31.7,6,12.9,2.7,12.7,17.1,-0.98,-0.57,-0.25,0.91,0101000020E6100000781101E2095C30C038FAF3C87A5D2C40,0,1.160947889,0.82455192,-93.56876289,4
2002,7/9/2013 2:19,14.182639,-16.3594689,-2,\N,31.6,7,23,2.5,7.1,11.6,-1.11,0.18,-0.18,0.7,0101000020E6100000D96D6127065C30C0C3F2E7DB825D2C40,0,1.138815174,0.171333429,-54.7588368,-3
2002,7/9/2013 2:49,14.1826234,-16.3593582,0,\N,31.5,6,11.3,3.5,10.4,14.2,-2.46,-0.31,-0.7,0.89,0101000020E6100000A78C24E6FE5B30C0FAF774D0805D2C40,0,2.57637342,0.997788112,-97.00732956,-1
2002,7/9/2013 3:19,14.1826061,-16.3594791,-8,\N,31.1,7,10.5,2.9,19.4,26.8,-2.05,-0.21,-0.93,1.09,0101000020E6100000741882D2065C30C0A719F78B7E5D2C40,0,2.260862667,0.891756315,-119.1376375,-9
2002,7/9/2013 3:49,14.1825252,-16.3596182,-12,\N,30.6,6,9.7,4.2,11.3,12.9,-2.13,-0.83,-1.22,0.86,0101000020E6100000E00B38F00F5C30C0486469F1735D2C40,0,2.591177339,1.580002689,-117.9007353,-13
2002,7/9/2013 4:19,14.1825319,-16.3597016,-5,\N,30.9,9,19.8,1.6,10.3,11,-1.95,-0.3,-0.33,0.97,0101000020E6100000A2517067155C30C018F439D2745D2C40,0,2.000349969,0.845349427,-81.99082261,-6
2002,7/9/2013 4:49,14.1826802,-16.3599243,-1,\N,30.5,9,8.2,1.7,10,14,-1.59,-0.24,-0.48,0.63,0101000020E61000002389B9FF235C30C0E4405942885D2C40,0,1.678123953,0.686705722,-99.0598675,-2
2002,7/9/2013 5:19,14.1832972,-16.3600908,6,\N,31.8,8,9.4,2.6,11.1,23.4,-2.13,-0.19,-0.12,1.11,0101000020E6100000299721E92E5C30C091E56E21D95D2C40,0,2.141821655,0.865923308,-64.60798691,7
2002,7/9/2013 5:48,14.1832672,-16.3603276,9,\N,32.2,8,7.6,2.2,5.3,9.9,-2.47,-0.22,-0.48,0.57,0101000020E61000009FD8F96D3E5C30C0E6DBCC32D55D2C40,0,2.525806802,0.912348334,-83.69769057,10
2002,7/9/2013 6:19,14.1831884,-16.3607206,15,\N,30.7,6,8.8,2.7,10.6,12,-1.53,-0.68,-0.81,0.78,0101000020E610000056FE6B2F585C30C05D03B6DECA5D2C40,0,1.859946236,1.182004956,-113.5641612,16
2002,7/9/2013 6:49,14.1826047,-16.3612296,13,\N,31.6,6,11,2.7,14.1,12.1,-1.19,-1.07,-0.46,0.86,0101000020E6100000E058068B795C30C01931FD5C7E5D2C40,0,1.665112609,1.38288159,-99.99727654,13
2002,7/9/2013 7:49,14.181269,-16.3607929,7,\N,33.6,9,8.4,1.8,6.3,8.6,-1.34,0.23,0.34,0.5,0101000020E610000006216AEC5C5C30C0A88E554ACF5C2C40,0,1.401463521,0.678854816,-13.3521151,6
2002,7/9/2013 8:19,14.1815102,-16.3598156,-1,\N,33.1,8,34.4,2,5.5,13.5,-0.67,0.44,-0.21,0.97,0101000020E610000033970AE01C5C30C0E5C7A9E7EE5C2C40,0,0.828613299,0.233996984,93.85612764,-2
2002,7/9/2013 8:49,14.1714808,-16.3620135,6,\N,37,8,7.8,2.1,8.6,13.7,-0.49,0.44,-0.31,0.65,0101000020E6100000E335AFEAAC5C30C0A9C8D754CC572C40,0,0.727873615,0.323726148,118.6300312,5
2002,7/9/2013 9:19,14.1865002,-16.3564594,21,\N,32.2,8,9,1.8,8.6,11,-5.22,5.81,10.05,0.67,0101000020E61000000E5A59EC405B30C0196547F47C5F2C40,0,12.72819704,12.09019705,19.84752634,19
2002,7/9/2013 9:49,14.1888561,-16.3535303,7,\N,39,7,8.2,1.9,8.5,11.8,-0.98,-0.16,-0.73,0.52,0101000020E610000023A534F6805A30C0DB4C2ABFB1602C40,0,1.232436611,0.650266894,-138.6669602,7
2002,7/9/2013 10:19,14.188522,-16.3543166,-1,\N,38.4,5,21.3,5.2,8.2,14.1,-1.06,-0.34,-0.79,1.58,0101000020E61000000F6E217EB45A30C02D27A1F485602C40,0,1.365027472,0.825791814,-130.8430986,-3
2002,7/9/2013 10:49,14.1884457,-16.3549354,8,\N,40.9,5,11.5,4.5,11.4,29.2,-1.02,0.21,-0.49,1.17,0101000020E61000005331DF0BDD5A30C0C7246DF47B602C40,0,1.150912681,0.236724298,-158.7712454,6
2002,7/9/2013 11:19,14.1887577,-16.355561,5,\N,40.7,5,12.7,4.7,9.3,32.5,-1.56,0,-0.51,1.95,0101000020E6100000AABBB20B065B30C082BC68D9A4602C40,0,1.641249524,0.457429717,-106.1887935,5
2002,7/9/2013 11:49,14.176037,-16.3546173,17,\N,38.4,6,14.9,2.9,9.3,38.5,-1.12,0.33,-0.22,1.81,0101000020E610000088180A33C85A30C09CC58B85215A2C40,0,1.188149822,0.072659049,1.006260232,16
2002,7/9/2013 12:20,14.1717196,-16.353566,6,\N,39.4,6,23.1,2.7,8,10.5,-0.53,0.01,0.14,0.51,0101000020E610000040FA264D835A30C0162AA4A1EB572C40,0,0.548270006,0.295949719,-28.15216169,6
2002,7/9/2013 12:50,14.1655173,-16.3465748,4,\N,42.9,6,9.4,2.3,15.7,16.7,-0.88,-0.31,0.21,0.9,0101000020E6100000249E4720B95830C02DD8FCAEBE542C40,0,0.956347217,0.669652269,-54.49524393,2
2002,7/9/2013 13:12,14.1750325,-16.3616737,60,\N,37,6,9.5,2.3,19.3,20.4,-3.84,4.43,10.28,0.99,0101000020E6100000C552C9A5965C30C068791EDC9D592C40,0,11.83422579,11.6154847,15.83180035,61
2002,7/9/2013 13:27,14.1767517,-16.3618776,1,\N,43.1,4,8.6,3.6,31.1,41.4,-1.07,-0.69,-0.2,3.1,0101000020E6100000AC27A902A45C30C05A06E6327F5A2C40,0,1.28879789,0.963529619,-89.4094535,-1
2002,7/9/2013 13:42,14.1768465,-16.3618869,12,\N,44.2,5,9.7,3.8,31,28.3,-0.47,-0.33,-0.11,1.59,0101000020E6100000CF59B09EA45C30C0FAD2DB9F8B5A2C40,0,0.584722156,0.449436543,-92.41897992,10
2002,7/9/2013 13:57,14.1768385,-16.3618582,21,\N,43,5,11.8,4.8,22.7,28.9,-1.23,-0.34,-0.1,1.29,0101000020E610000018CA2EBDA25C30C0EF586C938A5A2C40,0,1.280039062,0.693538981,-75.92747838,19
2002,7/9/2013 14:12,14.1768671,-16.3619066,11,\N,38.6,10,38.7,1.7,5.3,8.4,-0.01,-0.02,-0.01,0.23,0101000020E6100000E13433E9A55C30C00B7A14538E5A2C40,0,0.024494897,0.023673668,-111.6272989,9
2002,7/9/2013 14:27,14.1769314,-16.3619096,7,\N,40,9,8,1.7,9.1,14.8,-1.07,0.26,-0.28,0.59,0101000020E6100000C31B881BA65C30C06045A1C0965A2C40,0,1.136177803,0.051994365,-92.29902492,5
2002,7/9/2013 14:42,14.1769185,-16.3618981,6,\N,39.4,9,8.1,1.8,8.9,11.6,-0.84,0.16,0.03,0.45,0101000020E61000000BFC975AA55C30C0601DC70F955A2C40,0,0.855628424,0.251644394,-19.28517831,4
2002,7/9/2013 14:57,14.1769269,-16.3619088,9,\N,39.5,8,9.2,1.9,8.4,12.5,-0.96,0.25,-0.32,0.58,0101000020E610000075221C0EA65C30C0B990A229965A2C40,0,1.042353107,0.074011279,-155.6121324,7
2002,7/9/2013 15:12,14.1770512,-16.3619769,11,\N,39.9,8,9.3,1.8,17.4,20.4,-1.28,-0.47,-1.32,0.85,0101000020E61000004F68A384AA5C30C0636F7374A65A2C40,0,1.897814533,1.296761293,-141.2571209,9
2002,7/9/2013 15:27,14.1770509,-16.3619679,11,\N,40.9,8,8.4,1.7,16.5,17.9,-0.77,-0.16,-0.07,0.87,0101000020E6100000A9B3A4EDA95C30C06974626AA65A2C40,0,0.789556838,0.384230617,-74.59874842,9
2002,7/9/2013 15:42,14.1770329,-16.3619693,9,\N,41.1,9,9.5,1.6,12.2,12.6,-0.52,0.09,-0.38,0.55,0101000020E6100000F0A72105AA5C30C0D0A1670EA45A2C40,0,0.65030762,0.247434829,-165.9352208,7
2002,7/9/2013 15:57,14.177036,-16.3619802,10,\N,41.5,9,9.6,1.6,10.4,9.9,-0.63,0,-0.36,0.52,0101000020E6100000AFCC00BCAA5C30C0E76D6C76A45A2C40,0,0.725603197,0.268127421,-138.554919,8
2002,7/9/2013 16:12,14.1770418,-16.3619752,12,\N,40.6,9,7.7,1.6,10.8,11.4,-0.86,-0.38,0,0.48,0101000020E61000008BF61D68AA5C30C0C90C0A39A55A2C40,0,0.940212742,0.631849315,-73.83761598,10
2002,7/9/2013 16:27,14.1769687,-16.3620686,2,\N,37.7,7,6.8,2.3,13.5,17.1,-2.68,-1.14,-2.58,3.13,0101000020E610000094E81B87B05C30C0CED435A49B5A2C40,0,3.890809684,2.687316603,-136.5300617,0
2002,7/9/2013 16:42,14.1770498,-16.3620015,6,\N,36,8,8.9,2,17.5,23.1,-1.9,-0.75,-0.12,1.08,0101000020E61000005B9A5B21AC5C30C0D5867945A65A2C40,0,2.046191584,1.285378961,-77.4907876,4
2002,7/9/2013 16:57,14.1714835,-16.3622619,7,\N,37,6,10,4.7,10.2,46.1,-0.36,0.02,-0.17,1.79,0101000020E61000003A162532BD5C30C0749B70AFCC572C40,0,0.398622629,0.113943084,-133.8102764,6
2002,7/9/2013 17:12,14.1711071,-16.3618275,5,\N,38.7,9,24,3.2,5,16.6,-0.49,0.11,-0.01,1.07,0101000020E61000001F4B1FBAA05C30C0103A8D599B572C40,0,0.502294734,0.117571435,-16.04148683,4
2002,7/9/2013 17:27,14.1712149,-16.3619599,1,\N,40.9,9,9,3.2,7.7,31.8,-1.34,0.31,-0.46,1.19,0101000020E6100000A3F66C67A95C30C0032DB87AA9572C40,0,1.450275836,0.135914967,-143.9218966,0
2002,7/9/2013 17:42,14.1713659,-16.3618886,2,\N,40.1,9,8.1,2.6,7.3,19.1,-1.58,0.74,-0.33,0.88,0101000020E610000094CB35BBA45C30C0994C7045BD572C40,0,1.775640729,0.283980237,68.89977523,1
2002,7/9/2013 17:57,14.1713967,-16.3619767,9,\N,39,9,7.2,2.2,10.8,12.8,-0.94,0.17,-1.12,0.47,0101000020E6100000FC694881AA5C30C0DF48EA4EC1572C40,0,1.472039402,0.859414555,-173.2047541,8
2002,7/9/2013 18:13,14.1715337,-16.361959,8,\N,37.9,10,37.1,1.7,5.9,11.2,-0.45,0.1,-0.11,0.48,0101000020E61000002C7E5358A95C30C0E152DF43D3572C40,0,0.473919824,0.031386834,-79.06446472,7
2002,7/9/2013 18:28,14.1716185,-16.3620319,5,\N,36.8,9,9.6,2.1,6.3,9.5,-0.92,0.17,-0.19,0.47,0101000020E6100000D79B621FAE5C30C0F3C64961DE572C40,0,0.954672719,0.105496987,-65.57333111,4
2002,7/9/2013 18:43,14.1714405,-16.3621217,4,\N,36.1,9,7.7,1.9,8.3,12.9,-1,0.24,-0.85,0.49,0101000020E610000003ACFA01B45C30C0766B990CC7572C40,0,1.334203882,0.574975527,-174.8684805,3
2002,7/9/2013 19:02,14.1763218,-16.3612024,8,\N,35,9,9.8,1.7,14.1,14.9,-0.55,-0.34,-0.37,0.72,0101000020E6100000993CAFC2775C30C0CA24D9D9465A2C40,0,0.744983221,0.543597086,-117.7306465,8
2002,7/9/2013 19:27,14.1821261,-16.36183,2,\N,32.3,7,8,4.9,10.4,22.5,-2.18,0.15,-1.48,0.93,0101000020E610000031B610E4A05C30C0FD7ED6A13F5D2C40,0,2.63918548,1.026122172,-152.7279413,1
2002,7/9/2013 19:41,14.2007492,-16.3548646,-6,\N,29.7,7,9.1,4.6,11.3,24.2,-3.55,1.22,-2.64,1.43,0101000020E610000014820B68D85A30C076656199C8662C40,0,4.589172039,1.64829915,174.0450594,-2
2002,7/9/2013 20:11,14.1943334,-16.3585542,0,\N,30.3,7,8.3,3.2,6.1,13,-1.64,0.02,-0.76,0.57,0101000020E6100000ECD74235CA5B30C07D0ADBAA7F632C40,0,1.807650409,0.56407232,-128.2933083,3
2002,7/9/2013 20:41,14.1942175,-16.3583702,-5,\N,29.8,6,20.4,7.7,11.2,27.5,-0.5,0.16,-0.09,1.69,0101000020E610000069DC4026BE5B30C02C9FE57970632C40,0,0.532634959,0.043341865,17.03995426,-2
2002,7/9/2013 21:12,14.1941951,-16.3583857,-10,\N,29.9,6,18.6,6.6,6,13.7,-0.19,-0.03,0.06,1.05,0101000020E6100000A4DA4C2ABF5B30C03F16478A6D632C40,0,0.201494417,0.130129265,-39.22985435,-7
2002,7/9/2013 21:42,14.194203,-16.3583974,1,\N,31.4,6,19.7,5.9,25.2,19.5,0.01,-0.25,-0.05,2.36,0101000020E6100000B0F897EEBF5B30C0F7915B936E632C40,0,0.255147016,0.246648481,-106.0256863,4
2002,7/9/2013 22:13,14.1944116,-16.3579776,4,\N,30.7,9,38.9,1.8,5.5,11.3,-0.72,0.36,0.04,0.65,0101000020E610000059B3846BA45B30C013EDCFEA89632C40,0,0.805977667,0.273239047,31.47080406,5
2002,7/9/2013 22:43,14.1919648,-16.3570558,3,\N,30.1,7,9.3,2.1,8.4,12.2,-2.21,2.04,0.49,0.95,0101000020E6100000DDD84702685B30C063F7D33549622C40,0,3.047261065,1.752821486,49.61036801,2
2002,7/9/2013 23:13,14.1916068,-16.3572024,6,\N,31.7,5,9.5,4.1,9.3,20.3,-1.08,0.27,-0.26,0.97,0101000020E61000007E0DD29D715B30C0E76157491A622C40,0,1.143197271,0.049582643,-65.40228279,4
2002,7/9/2013 23:43,14.1909103,-16.35725,1,\N,33,5,12.7,4.6,10.5,25.7,-1.86,-0.01,-1.22,1.39,0101000020E6100000FA7E6ABC745B30C069F0ADFEBE612C40,0,2.224432512,0.917033266,-144.4312878,-1
2002,7/10/2013 0:13,14.1909108,-16.3571326,2,\N,32.2,6,9.9,2.2,8.6,10.1,-2.85,1.49,1.4,0.82,0101000020E6100000E055C50A6D5B30C009E8740FBF612C40,0,3.507506237,2.220919906,16.40018914,0
